Transaction_ID,Date,Region,Product_Variant,Channel,Unit_Price,Units_Sold,Marketing_Spend,Logistics_Delay,Customer_Score
10635,2025-05-29 20:33:36.315867056,ASIA-PACIFIC,Original,f1 sponsorship,30.14344022679552,102190,104901.33470141565,24,40
10636,2024-12-15 18:48:37.515503056,USA-EAST,Sugarfree,TV Ad,36.948247336469095,195912,174932.79485674336,11,7
10637,2024-07-31 08:52:18.065618472,TH-EAST,EnergyShot,Social Media,38.65234532910046,61525,66232.8448927429,20,38
10638,2023-10-22 02:29:58.116782780,ASIA-PACIFIC,EnergyShot,Social Media,32.849410072694596,151452,140440.49582070776,24,85
10639,2025-06-09 05:05:25.721701456,TH-CENTRAL,Original,TV Ad,33.38486461898762,221470,197818.28439859062,10,61
10640,2025-07-02 16:29:00.255503824,TH-EAST,Original,extreme sports,35.54568326209245,205295,187302.7886086505,63,84
10641,2025-09-14 21:48:21.025164064,TH-SOUTH,EnergyShot,f1 sponsorship,28.401423955554527,247192,213014.42013516137,72,3
10642,2023-06-28 03:26:15.864457754,TH-SOUTH,EnergyShot,f1 sponsorship,34.441583311663564,265685,225490.42532063377,49,51
10643,2025-02-07 04:16:31.018068424,TH-EAST,Sugarfree,in-store promo,32.22896013993089,236719,204636.70025175164,61,86
10644,2024-08-03 14:54:57.431279040,TH-CENTRAL,Sugarfree,in-store promo,34.54994704355829,208647,184317.5485877852,48,47
10645,2023-02-10 06:42:29.513174718,TH-CENTRAL,Sugarfree,extreme sports,30.395242636385024,51181,56344.49836320623,13,68
10646,2024-01-02 19:56:38.345402772,TH-SOUTH,EnergyShot,in-store promo,45.8105456147979,173580,156993.3346818888,0,92
10647,2025-12-04 03:42:15.483783264,USA-EAST,Original,extreme sports,39.87184907108097,41262,57539.54498297056,80,76
10648,2024-01-22 10:51:37.825132900,USA-WEST,Original,extreme sports,41.58204638288979,234624,211613.56342320453,24,38
10649,2025-03-16 08:53:26.948150320,TH-CENTRAL,EnergyShot,f1 sponsorship,43.783424772146766,117412,114144.90489199152,58,36
10650,2024-08-06 15:51:45.998245864,TH-CENTRAL,Sugarfree,extreme sports,37.96884397858115,178969,162485.8748235842,71,41
10651,2025-07-01 18:27:41.287102736,EUROPE-EU,Original,TV Ad,29.738405761748474,89879,105889.06146378053,68,69
10652,2025-11-06 09:05:33.066194176,TH-SOUTH,Sugarfree,extreme sports,38.742130836370954,238962,206500.02887605873,4,13
10653,2025-05-04 08:01:21.427788000,TH-CENTRAL,EnergyShot,TV Ad,39.736822360417584,269089,227300.5053283805,18,87
10654,2024-08-17 20:56:10.017449992,USA-EAST,Original,extreme sports,42.908789483686604,124540,129728.4988426128,22,58
10655,2024-09-12 22:58:00.141698408,EUROPE-EU,EnergyShot,TV Ad,36.63319092459359,213482,222584.47870219778,8,50
10656,2024-09-30 07:49:26.432202144,TH-NORTH,EnergyShot,Social Media,30.551606055911275,104204,103415.00149126648,49,30
10657,2024-12-06 09:49:35.542077296,TH-EAST,Original,f1 sponsorship,33.67551811597449,166228,156932.18461510475,15,62
10658,2025-05-18 16:58:30.285507296,ASIA-PACIFIC,Original,extreme sports,35.2616459279727,253439,221752.28596774078,32,25
10659,2024-10-18 04:30:54.965893344,USA-WEST,Sugarfree,f1 sponsorship,40.91834482663202,118898,115176.26852315807,1,27
10660,2024-12-17 00:16:03.220728152,TH-CENTRAL,Original,f1 sponsorship,39.41556609337824,277691,240808.45301561715,13,51
10661,2023-09-20 15:35:27.389971960,EUROPE-EU,EnergyShot,extreme sports,35.12193451795692,18360,74375.90035627672,0,78
10662,2023-09-13 12:22:06.374881504,USA-EAST,Original,extreme sports,47.730304975859596,30378,53655.01394470125,57,57
10663,2025-02-10 08:28:50.653980600,TH-EAST,Original,f1 sponsorship,40.11549638713774,262942,230827.07051563813,15,47
10664,2024-10-15 08:52:23.860739672,USA-WEST,EnergyShot,f1 sponsorship,32.74453583471989,58108,63729.73322957445,78,39
10665,2025-06-16 23:33:23.403030384,ASIA-PACIFIC,EnergyShot,extreme sports,30.035649452408073,297845,248377.83918949834,46,16
10666,2025-01-24 13:13:56.792179824,USA-EAST,Original,in-store promo,31.057182783686642,282327,240279.37239582124,43,22
10667,2025-03-25 00:56:35.390179344,TH-CENTRAL,Original,in-store promo,32.919154567690164,67955,77404.18200726413,79,85
10668,2025-07-18 23:49:06.495907312,TH-NORTH,Sugarfree,TV Ad,31.213627465191113,173168,157516.92513851315,13,54
10669,2023-09-01 09:34:58.557725960,USA-WEST,Original,f1 sponsorship,31.731340481026116,80120,86984.05949342887,23,21
10670,2023-09-27 21:14:39.218181500,USA-WEST,Sugarfree,TV Ad,33.701903373876945,144529,135631.03460602398,54,72
10671,2023-03-25 10:10:31.658510780,ASIA-PACIFIC,Original,in-store promo,31.467471905895096,52462,62285.02585196654,14,16
10672,2024-06-23 01:52:22.995112760,TH-CENTRAL,Original,f1 sponsorship,45.935308492528506,78157,94784.9175593179,82,59
10673,2025-11-03 05:45:41.023161424,TH-NORTH,Original,extreme sports,29.604674913232845,123888,122654.5592797799,71,31
10674,2024-05-21 12:55:12.110489040,EUROPE-EU,Sugarfree,extreme sports,38.49022779140509,143704,137729.50004921097,33,42
10675,2024-03-25 01:20:18.099525560,TH-CENTRAL,Original,in-store promo,36.20793653979323,286872,245499.25164177862,1,74
10676,2023-08-28 01:58:06.113643836,TH-NORTH,EnergyShot,extreme sports,47.647572338172125,246250,211573.12913679625,26,32
10677,2023-07-28 20:42:08.252567604,TH-EAST,Original,TV Ad,30.240778043361047,222058,197481.98886238923,73,59
10678,2024-05-06 16:54:50.290499472,TH-CENTRAL,Original,in-store promo,35.95711198091483,164790,157408.26294839487,86,34
10679,2025-09-22 11:19:17.921647792,TH-EAST,EnergyShot,f1 sponsorship,47.389408665507375,254333,217999.55212086867,71,9
10680,2024-08-17 00:53:18.673869296,USA-EAST,Sugarfree,in-store promo,45.310142517879605,122915,117864.56713114222,22,81
10681,2023-02-01 06:02:32.635735152,TH-EAST,Sugarfree,Social Media,44.341441418985596,218059,191779.8225546632,67,11
10682,2025-09-26 14:01:47.377035472,EUROPE-EU,Original,extreme sports,33.1580565408988,236341,248756.7950756344,13,96
10683,2025-01-26 01:59:38.673718840,EUROPE-EU,EnergyShot,TV Ad,31.417751747801315,104594,112925.78178703976,62,10
10684,2025-10-17 20:29:16.039801200,TH-SOUTH,Sugarfree,in-store promo,41.372864398488616,209406,184803.50697679346,64,86
10685,2024-09-23 19:31:26.757153920,USA-WEST,Original,Social Media,46.587519782551716,239800,218862.9728304765,67,17
10686,2023-11-13 17:49:25.270022924,EUROPE-EU,Sugarfree,f1 sponsorship,39.1352578602786,182422,233161.51667013444,62,68
10687,2023-11-02 13:52:12.363887388,ASIA-PACIFIC,Original,Social Media,39.432253789398,210877,193586.53818802035,80,48
10688,2024-05-31 13:01:23.202594888,TH-EAST,EnergyShot,extreme sports,33.599581873205686,108177,106721.58468342725,86,52
10689,2024-03-08 00:07:48.402256320,EUROPE-EU,EnergyShot,Social Media,43.38985866383874,116703,115256.43031378929,63,25
10690,2025-06-06 06:52:21.381114464,USA-EAST,Sugarfree,f1 sponsorship,31.74087497115047,48275,54151.606424792844,31,21
10691,2024-10-25 05:40:12.179311024,TH-EAST,Sugarfree,extreme sports,34.47358472808487,232842,202177.19553430192,78,65
10692,2024-07-12 22:44:37.091624808,USA-EAST,Sugarfree,Social Media,36.50872877232834,53528,58547.921212390276,12,63
10693,2025-08-27 05:40:16.264272144,USA-WEST,Sugarfree,in-store promo,38.1522075736891,262276,222930.47092054915,65,89
10694,2024-01-08 23:10:18.097820036,TH-NORTH,Sugarfree,Social Media,32.84819464830161,69991,73732.12289490776,18,51
10695,2024-10-15 16:36:05.077882304,USA-EAST,Sugarfree,in-store promo,30.29673649478407,82330,84375.30242718486,23,36
10696,2024-02-09 03:23:20.945165544,EUROPE-EU,EnergyShot,Social Media,40.21240084883265,150132,145305.29416644748,87,81
10697,2024-12-27 23:58:25.487626992,TH-CENTRAL,EnergyShot,f1 sponsorship,33.77261106480512,227854,197576.08303374847,10,88
10698,2023-01-02 21:51:52.405664048,ASIA-PACIFIC,Sugarfree,f1 sponsorship,39.624764428452245,74208,77800.44103981555,58,66
10699,2024-01-08 07:42:04.963776844,USA-EAST,Sugarfree,Social Media,31.087254305484045,147021,138014.2150132997,85,15
10700,2024-01-31 18:52:57.242026328,TH-EAST,Original,f1 sponsorship,37.62280203709635,150131,146570.25488202096,14,96
10701,2023-03-19 03:44:32.089493223,USA-WEST,Sugarfree,in-store promo,38.651788651031715,91601,92457.12833371825,9,39
10702,2023-10-18 05:56:31.485367976,USA-EAST,Sugarfree,f1 sponsorship,29.03647073644854,69445,73111.67533612635,40,70
10703,2023-12-24 08:39:31.733814896,TH-EAST,Original,extreme sports,34.732085563878414,247474,217284.1845971279,26,1
10704,2023-07-07 04:23:15.896299204,TH-EAST,Sugarfree,Social Media,30.688293538779483,163204,150493.1299525531,59,23
10705,2023-01-01 11:00:07.604329217,TH-NORTH,Sugarfree,in-store promo,29.267499409455354,46555,52876.2471968306,72,39
10706,2025-10-23 14:17:26.334670048,USA-EAST,Sugarfree,Social Media,47.7992046477989,244793,210596.26026182077,51,57
10707,2023-01-21 20:45:20.783513676,TH-NORTH,EnergyShot,f1 sponsorship,34.44707689949446,295829,246158.76108291696,27,81
10708,2024-05-22 14:24:32.068419464,USA-EAST,Original,in-store promo,44.1974889170927,177111,171185.23908284947,64,34
10709,2025-08-21 08:44:27.619400864,TH-EAST,Sugarfree,TV Ad,33.092813095275275,164098,150741.67741681414,16,41
10710,2025-03-11 22:38:24.377950704,EUROPE-EU,Sugarfree,extreme sports,41.63005444447859,264644,225683.17260899235,43,93
10711,2024-01-11 06:06:29.045180460,TH-NORTH,Original,TV Ad,43.20455719779373,274178,240503.35793691973,9,73
10712,2024-11-07 22:16:44.789720992,TH-CENTRAL,Sugarfree,Social Media,39.91277481215688,230630,200907.3831804921,62,13
10713,2024-04-27 20:41:50.241174952,EUROPE-EU,EnergyShot,Social Media,37.43152377100317,148470,139090.58594685758,81,70
10714,2025-10-08 08:35:33.308496992,USA-WEST,EnergyShot,f1 sponsorship,36.23681828294537,186791,168444.2798662881,46,6
10715,2025-11-19 03:59:31.389295088,ASIA-PACIFIC,Sugarfree,Social Media,34.977365330859904,216965,190187.07300359986,37,84
10716,2023-05-07 04:34:11.436467930,USA-EAST,Original,TV Ad,46.59058288495652,70840,88854.7142003603,69,52
10717,2024-04-12 18:56:39.654215224,TH-EAST,EnergyShot,TV Ad,44.61238815575459,148509,139440.2064432876,75,3
10718,2023-07-23 20:54:44.115293958,ASIA-PACIFIC,Sugarfree,extreme sports,47.300538213330256,252367,215964.25294345702,52,81
10719,2023-09-09 22:28:21.466646812,TH-EAST,Original,Social Media,30.485944469710894,199327,180945.06969968858,77,63
10720,2023-12-21 16:25:59.301710236,TH-CENTRAL,EnergyShot,TV Ad,42.617349504072884,140444,132240.81344237083,43,49
10721,2025-09-29 04:52:18.652973504,TH-CENTRAL,EnergyShot,Social Media,46.76680913642076,206779,182672.5068029363,73,76
10722,2023-12-06 10:39:52.574888672,EUROPE-EU,Sugarfree,TV Ad,31.6246613233132,10,73644.48241449197,53,47
10723,2025-08-25 08:18:00.050683616,TH-NORTH,EnergyShot,TV Ad,29.32992534733555,138164,130299.52211297526,19,55
10724,2024-11-05 19:28:17.438454272,EUROPE-EU,EnergyShot,Social Media,42.82241298580118,154088,208625.7075926113,78,64
10725,2023-02-19 04:56:51.398201655,ASIA-PACIFIC,Sugarfree,f1 sponsorship,39.48946226359824,93465,94101.7574273296,30,65
10726,2023-04-22 06:50:21.542775444,TH-CENTRAL,EnergyShot,f1 sponsorship,44.83657553516544,86264,87192.30151148353,6,81
10727,2024-10-23 04:18:42.818305656,TH-EAST,Sugarfree,extreme sports,30.79544753252579,286460,240163.7319832863,57,67
10728,2023-01-03 12:20:34.717426818,EUROPE-EU,Sugarfree,TV Ad,43.905346237197804,72704,91979.52591724614,9,90
10729,2024-12-24 11:51:20.109109992,ASIA-PACIFIC,Original,in-store promo,32.03254640095489,98211,102183.71593003362,9,15
10730,2024-02-11 17:00:42.345304196,EUROPE-EU,EnergyShot,f1 sponsorship,31.27311885731409,285236,243923.1877808676,38,32
10731,2025-06-14 19:34:44.163848608,TH-NORTH,Original,TV Ad,31.285315958619858,221214,196941.71405300513,27,96
10732,2025-02-24 09:51:38.464652296,USA-EAST,EnergyShot,in-store promo,44.29149440462764,217184,189919.30660470563,29,68
10733,2024-04-25 13:17:23.515106968,USA-WEST,EnergyShot,extreme sports,41.303944413924,258556,220585.27677091627,36,18
10734,2025-07-19 10:47:36.333607264,TH-NORTH,Original,f1 sponsorship,38.46130849538238,59568,73164.61644735886,66,83
10735,2025-11-20 01:28:37.575616496,TH-EAST,Original,in-store promo,35.17660968247005,211121,191191.24731600142,42,43
10736,2023-06-02 23:34:08.782087526,ASIA-PACIFIC,Original,Social Media,45.544010816262166,148406,150737.72186564776,78,35
10737,2023-04-08 00:45:39.420485569,TH-EAST,EnergyShot,TV Ad,35.84890214845271,252243,215830.12805682796,84,78
10738,2025-12-29 06:02:15.916890976,EUROPE-EU,Original,Social Media,44.33198878943154,12701,151628.34373303887,51,58
10739,2024-08-20 10:19:41.836485360,ASIA-PACIFIC,EnergyShot,f1 sponsorship,36.78269817140437,194521,174048.27085378242,55,33
10740,2024-04-12 15:20:08.733951744,TH-SOUTH,Original,Social Media,35.53888858849815,149676,145548.42527990718,75,14
10741,2025-06-25 03:12:04.548446832,USA-EAST,Sugarfree,in-store promo,37.25359571339213,157109,145631.78471116882,67,34
10742,2023-12-13 13:04:06.328315640,USA-EAST,EnergyShot,in-store promo,34.02755748328284,235944,203593.9956123663,8,61
10743,2025-03-29 15:39:19.962407944,TH-CENTRAL,Sugarfree,f1 sponsorship,42.95218760352502,196710,175713.28012945666,22,4
10744,2024-04-05 09:26:37.103194592,USA-EAST,EnergyShot,Social Media,38.054407801849585,198986,176652.6403218821,62,88
10745,2024-08-21 08:38:58.287405496,ASIA-PACIFIC,Original,f1 sponsorship,32.64425390293635,144415,140056.49676630518,60,59
10746,2025-04-06 14:08:00.478063680,USA-EAST,Sugarfree,extreme sports,45.991491465491364,170999,156221.8992675055,39,29
10747,2025-09-24 03:24:33.725856176,TH-NORTH,Sugarfree,in-store promo,35.67782442746423,229315,199143.53324095745,43,83
10748,2024-08-01 00:33:08.130543216,TH-CENTRAL,Sugarfree,extreme sports,38.871057222279774,250144,215188.18382238364,85,6
10749,2023-04-07 23:08:39.196794811,TH-NORTH,EnergyShot,extreme sports,46.12944221929094,216614,189312.28042880923,23,97
10750,2023-10-09 04:38:29.236046728,TH-EAST,EnergyShot,extreme sports,40.48475991827984,279022,234814.59776913663,50,49
10751,2024-06-11 14:58:36.893274096,ASIA-PACIFIC,Sugarfree,TV Ad,30.337960814167282,249386,214064.8176294402,57,40
10752,2025-10-03 07:26:44.868485040,EUROPE-EU,Original,TV Ad,46.796642472269504,101054,162372.7579619037,32,83
10753,2025-02-01 10:38:12.308630712,TH-CENTRAL,Original,Social Media,40.55416106142836,198074,184281.21452874737,15,65
10754,2024-05-11 15:56:23.435183000,EUROPE-EU,Original,TV Ad,34.69811229314172,271097,235261.6553842392,21,69
10755,2023-12-05 21:29:13.368684156,USA-EAST,Sugarfree,f1 sponsorship,30.785441453267744,194340,173833.60884861168,56,27
10756,2025-10-19 11:26:35.040740064,TH-SOUTH,Sugarfree,Social Media,43.88050378540592,250841,214961.38959596615,61,80
10757,2025-10-02 06:03:23.788770336,TH-EAST,EnergyShot,extreme sports,40.40145511857027,212379,187762.1007179974,81,6
10758,2023-07-22 03:57:14.077149084,TH-EAST,Original,f1 sponsorship,38.66922183952643,166897,160387.2722120933,70,13
10759,2025-05-30 14:04:59.060868368,TH-SOUTH,Sugarfree,TV Ad,45.87785166101915,98210,98367.63908307062,71,64
10760,2023-04-10 09:15:14.093557170,TH-EAST,Original,extreme sports,43.77194422449061,130085,135199.50389368564,69,62
10761,2023-06-24 21:02:50.345915116,EUROPE-EU,Original,Social Media,31.033497594655024,275736,243548.56496674314,29,99
10762,2024-01-15 06:20:19.838851576,TH-EAST,Sugarfree,Social Media,34.23444135591097,204756,181553.07665452,22,19
10763,2024-01-08 04:23:59.335872968,TH-CENTRAL,Original,Social Media,32.969782796289316,174339,162879.07606779793,31,76
10764,2023-01-19 12:59:15.564733912,TH-NORTH,Sugarfree,in-store promo,42.87892585145354,281224,236591.32510564546,85,80
10765,2025-12-06 15:22:51.762390688,EUROPE-EU,EnergyShot,in-store promo,28.670648694715588,70792,167302.35620748973,56,43
10766,2023-02-22 03:02:42.556714899,TH-SOUTH,Original,TV Ad,39.39779369742633,160141,155216.5036834806,8,74
10767,2024-08-23 10:16:43.756105520,EUROPE-EU,EnergyShot,extreme sports,43.24917371481381,196778,201862.17103004106,30,89
10768,2024-01-12 13:32:34.721726164,EUROPE-EU,EnergyShot,Social Media,45.53531273523499,204086,192533.1237973089,70,20
10769,2024-09-30 15:17:58.102035616,ASIA-PACIFIC,Sugarfree,f1 sponsorship,34.84163497431815,87673,88632.00168168655,8,95
10770,2024-03-17 06:24:18.766401984,TH-EAST,EnergyShot,extreme sports,44.42514609344026,156441,144261.65491482423,12,68
10771,2024-04-25 01:31:54.896709328,ASIA-PACIFIC,EnergyShot,Social Media,30.212634739104146,155748,144503.08856391703,57,44
10772,2024-12-22 23:28:31.406865792,USA-EAST,EnergyShot,in-store promo,44.92904583469036,132422,125644.90304866896,2,23
10773,2024-09-10 21:51:25.570575960,USA-EAST,EnergyShot,Social Media,30.54977324663965,167213,153458.69643045063,34,2
10774,2024-10-10 07:30:06.763366224,TH-EAST,Sugarfree,Social Media,35.945745811207345,140554,132621.47954542883,20,22
10775,2023-08-14 22:51:25.104053048,USA-EAST,EnergyShot,in-store promo,43.94590731559107,88723,89869.09789423662,63,57
10776,2023-05-28 10:35:36.660740518,EUROPE-EU,Sugarfree,f1 sponsorship,30.998348546975475,136184,132473.2974549362,51,72
10777,2024-08-13 16:26:56.000448712,EUROPE-EU,Sugarfree,in-store promo,32.58502790465283,27506,64455.38951463532,33,7
10778,2024-09-06 11:18:43.152100736,ASIA-PACIFIC,EnergyShot,f1 sponsorship,42.445051367861325,183669,165157.1725548823,34,78
10779,2023-08-07 03:09:17.807149892,TH-EAST,EnergyShot,Social Media,42.40073073092149,259563,220730.90978822237,14,56
10780,2023-02-11 16:46:48.222532112,TH-NORTH,EnergyShot,f1 sponsorship,40.82295265770595,224188,195057.41687091105,5,67
10781,2025-10-15 20:54:59.127410752,USA-WEST,Sugarfree,TV Ad,41.878968889342005,126485,122078.80801082225,84,16
10782,2024-06-11 22:59:49.218466984,TH-NORTH,EnergyShot,Social Media,38.854488866951925,63402,67414.24111546164,31,83
10783,2025-12-06 22:58:01.110472000,TH-NORTH,Original,TV Ad,33.03598117813905,83142,90429.87984505415,51,51
10784,2024-10-13 07:35:59.986421480,USA-WEST,Sugarfree,f1 sponsorship,34.91391987007839,174851,159098.06809896714,82,82
10785,2025-03-29 15:07:38.562546688,EUROPE-EU,Original,extreme sports,31.631954336028514,85166,91411.41667660658,27,80
10786,2025-07-28 16:19:28.714177456,TH-CENTRAL,Original,extreme sports,46.169011226672566,158225,158794.6222569935,84,72
10787,2024-08-27 14:11:33.172154368,ASIA-PACIFIC,Original,Social Media,39.66783589532241,85489,96319.80495277978,63,97
10788,2024-07-18 19:12:01.641825336,USA-EAST,Original,TV Ad,36.0170283352728,249857,219784.77389521454,78,12
10789,2024-05-26 18:50:00.972067000,USA-WEST,EnergyShot,Social Media,37.24011607288266,136458,129454.29456809194,77,53
10790,2025-04-18 21:05:31.491543760,TH-CENTRAL,EnergyShot,extreme sports,46.94566679223631,100131,99110.12518889821,18,75
10791,2025-12-12 14:42:31.559434576,EUROPE-EU,Original,TV Ad,31.067028062321604,122091,212465.2360494123,14,5
10792,2023-04-28 16:15:52.203381926,USA-EAST,Original,extreme sports,39.724596640335946,113326,118567.79296109015,5,27
10793,2023-02-27 11:08:58.849453132,USA-WEST,Sugarfree,TV Ad,38.11777357768932,67354,72297.53756775639,72,12
10794,2023-12-21 06:15:46.574351404,USA-WEST,Original,in-store promo,40.22908470869296,170544,164081.89828072832,83,17
10795,2024-12-28 14:07:54.650175312,USA-EAST,Original,TV Ad,28.36220367641681,181335,166312.84088759776,37,6
10796,2025-07-07 20:39:27.860502144,EUROPE-EU,Sugarfree,Social Media,45.44247817888303,205575,192939.13504714685,25,97
10797,2025-08-23 01:04:00.553840592,USA-EAST,Sugarfree,f1 sponsorship,46.64236564967224,97309,98043.88664167712,81,5
10798,2025-09-23 20:39:00.479045680,ASIA-PACIFIC,Sugarfree,extreme sports,39.30266367178418,148426,138754.267818449,50,57
10799,2025-01-29 19:35:51.696953048,TH-CENTRAL,EnergyShot,extreme sports,41.93301647753785,107804,106473.58380853126,72,28
10800,2023-02-16 06:40:19.770022777,USA-WEST,Sugarfree,extreme sports,46.449987623545915,61362,66190.74722313763,52,78
10801,2025-01-24 21:17:56.426226560,ASIA-PACIFIC,Original,extreme sports,42.14477268626797,253030,225322.76540317832,55,69
10802,2023-09-21 12:06:35.890630376,TH-NORTH,Sugarfree,f1 sponsorship,31.050780858285226,224237,195773.96089766824,58,59
10803,2024-03-07 20:08:47.737064480,TH-SOUTH,Sugarfree,TV Ad,39.525767203336265,112269,110292.61189176014,69,33
10804,2024-06-17 08:57:47.293369200,TH-NORTH,EnergyShot,f1 sponsorship,40.13430092765712,189309,169874.59857439727,77,62
10805,2024-08-23 22:31:53.228391048,TH-CENTRAL,Original,extreme sports,36.48261342604772,80732,90252.75762689448,57,50
10806,2023-09-23 05:06:42.865242744,TH-NORTH,EnergyShot,Social Media,42.728884712494455,268610,228047.32435915418,87,19
10807,2024-12-27 03:14:37.767584672,TH-SOUTH,Sugarfree,in-store promo,46.687340295380295,69582,72981.26867238205,12,86
10808,2023-10-30 17:09:50.585296232,ASIA-PACIFIC,Original,TV Ad,46.51137025813553,28456,50767.42910156018,42,69
10809,2024-11-15 17:33:43.157207856,TH-CENTRAL,Sugarfree,f1 sponsorship,37.016787428082644,163366,150401.63954783644,75,66
10810,2023-09-04 05:11:49.349305620,TH-EAST,Sugarfree,TV Ad,30.264760916815106,185260,166625.56469057384,50,94
10811,2023-03-10 14:53:00.611900051,USA-EAST,Original,Social Media,47.69682397924669,166861,165793.06405916088,18,47
10812,2024-09-25 01:52:41.752759488,USA-EAST,Sugarfree,TV Ad,44.77796172891868,55698,60902.38548756526,20,39
10813,2025-06-25 12:29:11.477868784,TH-NORTH,Sugarfree,in-store promo,30.493253624065336,115683,112808.7613836865,82,68
10814,2025-10-16 13:58:06.228882624,EUROPE-EU,Original,in-store promo,46.416837652347446,75693,149839.78936826636,23,33
10815,2025-06-14 16:13:39.152974896,USA-EAST,EnergyShot,in-store promo,45.39792724124257,92541,93315.83712544818,25,13
10816,2023-05-17 05:07:44.638616586,USA-EAST,EnergyShot,extreme sports,38.376761142521445,265105,224525.1770971793,44,84
10817,2025-07-28 19:43:36.475090528,USA-WEST,Sugarfree,Social Media,39.82550871489859,62811,67421.8578922868,27,54
10818,2023-03-25 21:54:24.706788319,TH-SOUTH,Original,f1 sponsorship,35.980054077402606,151867,147476.88833440858,81,7
10819,2025-09-22 02:44:44.317626576,TH-EAST,Original,Social Media,29.095232776440625,210447,188283.2115026304,28,79
10820,2025-12-14 16:35:57.222738832,TH-SOUTH,EnergyShot,TV Ad,34.70394483291802,104112,102350.22002689648,16,87
10821,2023-07-05 23:23:53.376562360,ASIA-PACIFIC,Sugarfree,Social Media,44.05706897196023,195139,174848.14739950362,67,14
10822,2023-11-25 23:03:32.262868112,ASIA-PACIFIC,EnergyShot,f1 sponsorship,28.092640460092056,252737,215877.03002847492,43,87
10823,2023-01-20 06:14:51.388607189,TH-EAST,Original,Social Media,34.669983433822885,79274,88067.3950190095,60,19
10824,2024-08-20 05:29:12.524057152,EUROPE-EU,Original,TV Ad,35.96337387181887,233887,233444.11836497256,67,54
10825,2023-08-08 11:56:04.251055112,TH-CENTRAL,Original,Social Media,38.74791205875846,167280,160711.70653247158,73,93
10826,2023-03-10 02:43:33.777101919,TH-NORTH,Original,in-store promo,46.39711232825521,96516,109846.4008602121,24,20
10827,2024-07-16 08:16:12.127109584,USA-WEST,Original,Social Media,34.92691988731922,138075,136171.65507645416,66,29
10828,2025-06-19 08:21:45.474022464,ASIA-PACIFIC,Original,TV Ad,34.93906403792455,108945,112438.37675727758,1,24
10829,2024-07-31 13:16:39.019772856,TH-CENTRAL,Sugarfree,extreme sports,42.75002496219497,223327,195022.23198666322,48,82
10830,2024-10-27 05:48:47.526266400,USA-EAST,EnergyShot,f1 sponsorship,37.044358817796144,243072,209260.13268302643,69,63
10831,2024-07-16 04:29:20.734523448,ASIA-PACIFIC,EnergyShot,TV Ad,32.49209645879964,253717,216587.4784637322,25,74
10832,2024-10-18 09:33:44.261751512,TH-CENTRAL,EnergyShot,extreme sports,37.04879032265387,296448,247153.64991714823,71,57
10833,2025-04-16 13:27:32.851626320,TH-SOUTH,EnergyShot,TV Ad,30.817140407595996,241202,208256.8584993367,26,8
10834,2023-12-16 21:34:42.316866768,TH-NORTH,Original,extreme sports,31.527739730124466,185113,170276.81413771267,17,90
10835,2025-11-02 11:24:45.279197680,TH-SOUTH,Sugarfree,Social Media,37.9673554547896,122088,117844.05967835676,53,62
10836,2025-02-03 21:35:33.843977920,USA-WEST,EnergyShot,extreme sports,36.37850899009096,174891,158919.08974214987,0,29
10837,2024-05-17 03:25:16.294417040,USA-EAST,EnergyShot,in-store promo,46.296918021362,53375,58213.63455808109,60,74
10838,2025-12-15 16:55:53.255782736,TH-SOUTH,Sugarfree,in-store promo,35.24787798233266,228731,198965.0151059826,2,17
10839,2024-10-09 00:21:03.122283384,ASIA-PACIFIC,Sugarfree,TV Ad,39.61176700556087,148913,139191.10901842033,67,66
10840,2024-03-24 07:01:09.958848928,ASIA-PACIFIC,Original,extreme sports,40.64528575839061,37077,54004.64594643752,40,6
10841,2025-07-02 20:58:13.923478928,EUROPE-EU,EnergyShot,extreme sports,28.261889131766672,43864,62501.38830208216,36,58
10842,2025-12-10 13:12:52.916448272,TH-NORTH,Sugarfree,f1 sponsorship,41.27074744033421,134271,127493.29276435132,50,69
10843,2024-12-23 01:50:13.698110264,EUROPE-EU,Original,Social Media,31.560719337395028,47315,166684.303803687,14,28
10844,2023-11-18 21:03:26.205919992,TH-NORTH,Original,TV Ad,47.2214063493891,137196,142840.78979042533,7,62
10845,2024-03-21 05:34:49.773927792,USA-WEST,Original,in-store promo,30.973254555062258,190072,173840.86345843098,37,41
10846,2023-09-09 13:14:38.476735748,TH-NORTH,Original,f1 sponsorship,36.29248247454048,149779,146058.85175827116,82,69
10847,2024-03-09 09:57:43.890827064,ASIA-PACIFIC,Original,TV Ad,29.706993361572877,201799,182340.76909626936,55,82
10848,2023-02-14 01:01:04.335098927,TH-CENTRAL,Original,extreme sports,47.93748503691894,75361,93825.21293416017,46,90
10849,2024-12-19 10:08:42.292854232,TH-EAST,Sugarfree,TV Ad,38.043900206624855,69005,72568.63743672428,9,84
10850,2025-01-27 16:29:27.141670320,TH-EAST,Sugarfree,Social Media,39.90770034640087,187789,169286.790925132,77,41
10851,2023-10-10 00:53:43.510520724,TH-NORTH,Original,TV Ad,29.34152954776855,155077,146937.9033872615,48,49
10852,2023-03-02 18:12:31.241569011,USA-WEST,EnergyShot,extreme sports,42.99920940798356,50480,55373.53080898706,40,91
10853,2024-04-27 02:43:34.934264664,USA-EAST,EnergyShot,in-store promo,32.19811186191171,132397,126096.37709860718,82,49
